Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1761351610,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1761351611,20,,Aggregated,0.000000,0.000000,36,49,50,50,52,54,54,54,54,54,54,11,0,36,39.5983181766827,27.364399982616305,53.611199953593314,343.90909090909093
1761351612,60,,Aggregated,0.000000,0.000000,54,730,840,1700,1900,1900,1900,1900,1900,1900,1900,31,0,54,630.4675645209969,26.784899993799627,1923.1149998959154,329890.93548387097
1761351613,80,,Aggregated,11.000000,0.000000,56,730,840,1800,1900,1900,2000,2000,2000,2000,2000,43,0,56,601.8403790712487,6.728600012138486,2049.045499996282,339794.11627906974
1761351614,100,,Aggregated,8.000000,0.000000,57,760,1900,1900,2700,2800,2900,3000,3000,3000,3000,59,0,57,834.3416186527081,6.691900081932545,2951.403000042774,445744.83050847455
1761351615,120,,Aggregated,14.000000,0.000000,56,750,1900,1900,2800,2800,3000,3000,3000,3000,3000,68,0,56,814.4372985355885,6.691900081932545,2989.421600010246,429771.39705882355
1761351616,140,,Aggregated,12.000000,0.000000,70,1900,2500,2800,3600,3800,4000,4000,4000,4000,4000,87,0,70,1175.5856816140379,6.666099885478616,3963.625999982469,487059.8965517241
1761351617,160,,Aggregated,13.200000,0.000000,57,1800,2000,2800,3600,3800,4000,4800,4800,4800,4800,95,0,57,1127.92926632162,6.666099885478616,4756.466600112617,461466.5263157895
1761351618,180,,Aggregated,12.500000,0.000000,760,2900,3700,3900,4300,4800,5000,5100,5100,5100,5100,132,0,750.0,1771.1831378806946,6.40049995854497,5147.545199957676,431771.24242424243
1761351619,200,,Aggregated,12.857143,0.000000,750,3000,3800,4200,4800,5000,5400,5800,6000,6000,6000,148,0,730.0,1827.634172976596,5.680500064045191,6044.6840999647975,414743.6216216216
1761351620,200,,Aggregated,15.125000,0.000000,760,3500,4000,4300,5000,5500,6000,6300,6300,6300,6300,165,0,760.0,1983.0857660649626,5.680500064045191,6288.872999954037,434017.14545454545
1761351621,200,,Aggregated,15.333333,0.000000,840,3600,4300,4300,5000,6000,6300,6700,7000,7000,7000,171,0,840.0,2067.1651315826334,5.680500064045191,7026.094399974681,444429.6081871345
1761351622,200,,Aggregated,16.200000,0.000000,1800,3700,4300,4800,6000,6500,7200,7300,7300,7300,7300,184,0,1800.0,2295.302602177759,5.680500064045191,7345.136199961416,468628.51630434784
1761351623,200,,Aggregated,15.700000,0.000000,1900,3800,4300,4800,6200,7000,7800,8100,8300,8300,8300,189,0,1900.0,2405.196929633218,5.680500064045191,8292.534700012766,487156.8253968254
1761351624,200,,Aggregated,16.500000,0.000000,2000,4300,5000,5600,7300,8100,8500,8500,10000,10000,10000,208,1,2000.0,2821.2598817341272,5.680500064045191,10044.55639992375,484825.2451923077
1761351625,200,,Aggregated,14.400000,0.000000,2700,4300,5000,6100,8000,8500,10000,10000,10000,10000,10000,218,5,2500.0,3003.8212174346772,5.680500064045191,10058.250700007193,476004.24311926606
1761351626,200,,Aggregated,15.300000,0.000000,3000,4800,6200,7200,9300,10000,10000,10000,10000,10000,10000,237,15,3000.0,3472.6249232101313,5.680500064045191,10093.784100026824,456359.0042194093
1761351627,200,,Aggregated,14.500000,0.100000,3800,6000,8000,8700,10000,10000,10000,10000,10000,10000,10000,267,44,3800.0,4170.586551687408,5.680500064045191,10093.784100026824,405100.1872659176
1761351628,200,,Aggregated,14.600000,0.600000,4300,7300,9900,10000,10000,10000,10000,10000,10000,10000,10000,308,83,4300.0,4592.113780847285,4.364100052043796,10093.784100026824,351195.3603896104
1761351629,200,,Aggregated,15.300000,2.100000,4300,8000,10000,10000,10000,10000,10000,10000,10000,10000,10000,370,145,4200.0,4609.010209730902,3.952900064177811,10093.784100026824,292369.1972972973
1761351630,200,,Aggregated,15.200000,4.900000,3700,7800,10000,10000,10000,10000,10000,10000,10000,10000,10000,430,205,3700.0,4408.453184653204,3.6105000181123614,10093.784100026824,251593.1465116279
1761351631,200,,Aggregated,18.200000,9.500000,2000,7200,10000,10000,10000,10000,10000,10000,10000,10000,10000,511,286,2000.0,4102.356188064632,3.6105000181123614,10093.784100026824,211734.04305283757
1761351632,200,,Aggregated,23.000000,16.700000,55,5800,10000,10000,10000,10000,10000,10000,10000,10000,10000,591,366,55,3717.408800173028,3.6105000181123614,10093.784100026824,183091.6108291032
1761351633,200,,Aggregated,28.700000,23.000000,38,4300,8500,10000,10000,10000,10000,10000,10000,10000,10000,678,453,36,3344.4428289110656,3.380600013770163,10093.784100026824,159615.9454277286
1761351634,200,,Aggregated,36.700000,32.300000,8,3600,7700,10000,10000,10000,10000,10000,10000,10000,10000,768,543,8,3031.853939846163,3.380600013770163,10093.784100026824,140926.64973958334
1761351635,200,,Aggregated,43.300000,39.400000,8,1900,6700,10000,10000,10000,10000,10000,10000,10000,10000,855,630,8,2853.2584443305786,3.380600013770163,10093.784100026824,126600.60350877194
1761351636,200,,Aggregated,51.500000,49.100000,7,57,5000,8700,10000,10000,10000,10000,10000,10000,10000,962,737,7,2609.7456010425435,3.380300011485815,10093.784100026824,112534.71517671518
1761351637,200,,Aggregated,58.400000,56.900000,7,52,4700,8200,10000,10000,10000,10000,10000,10000,10000,1051,826,7,2484.767213894442,3.380300011485815,10093.784100026824,103016.74690770694
1761351638,200,,Aggregated,66.700000,65.700000,7,49,3800,7200,10000,10000,10000,10000,10000,10000,10000,1142,917,7,2323.335902104619,3.380300011485815,10093.784100026824,94818.78896672504
1761351639,200,,Aggregated,75.600000,75.300000,7,41,1900,5400,10000,10000,10000,10000,10000,10000,10000,1247,1022,7,2128.948374662482,3.380300011485815,10093.784100026824,86846.70489174017
1761351640,200,,Aggregated,80.500000,80.400000,7,34,92,4700,10000,10000,10000,10000,10000,10000,10000,1332,1107,7,1993.9730024810735,3.380300011485815,10093.784100026824,81312.95570570571
1761351641,200,,Aggregated,87.600000,87.600000,7,19,56,3700,10000,10000,10000,10000,10000,10000,10000,1456,1231,7,1825.0046140834297,3.380300011485815,10093.784100026824,74399.72046703297
1761351642,200,,Aggregated,88.400000,88.400000,7,15,52,2800,10000,10000,10000,10000,10000,10000,10000,1534,1309,7,1732.63587699218,3.380300011485815,10093.784100026824,70623.83441981747
1761351643,200,,Aggregated,91.300000,91.300000,7,13,50,720,10000,10000,10000,10000,10000,10000,10000,1638,1413,7,1623.2442313830666,3.380300011485815,10093.784100026824,66148.57264957266
1761351644,200,,Aggregated,93.300000,93.300000,6,11,49,61,10000,10000,10000,10000,10000,10000,10000,1742,1517,6,1526.997163264005,3.380300011485815,10093.784100026824,62207.509184845
1761351645,200,,Aggregated,94.700000,94.700000,6,10,46,56,10000,10000,10000,10000,10000,10000,10000,1849,1624,6,1439.1997266665812,3.380300011485815,10093.784100026824,58615.58139534884
1761351646,200,,Aggregated,94.700000,94.700000,6,9,45,54,10000,10000,10000,10000,10000,10000,10000,1949,1724,6,1365.9435957958713,3.380300011485815,10093.784100026824,55615.06567470498
1761351647,200,,Aggregated,97.400000,97.400000,6,9,41,53,9500,10000,10000,10000,10000,10000,10000,2037,1812,6,1307.4059406509505,3.153500030748546,10093.784100026824,53218.33578792342
1761351648,200,,Aggregated,99.100000,99.100000,6,8,31,51,8200,10000,10000,10000,10000,10000,10000,2144,1919,6,1242.5928575592397,3.153500030748546,10093.784100026824,50569.37313432836
1761351649,200,,Aggregated,97.400000,97.400000,6,8,26,50,7700,10000,10000,10000,10000,10000,10000,2242,2017,6,1188.7814954537391,3.153500030748546,10093.784100026824,48364.77074041035
1761351650,200,,Aggregated,99.000000,99.000000,6,8,18,50,6700,10000,10000,10000,10000,10000,10000,2341,2116,6,1138.909076936199,2.8128999983891845,10093.784100026824,46325.3135412217
1761351651,200,,Aggregated,96.800000,96.800000,6,8,15,48,6000,10000,10000,10000,10000,10000,10000,2442,2217,6,1092.1396466455367,2.804099931381643,10093.784100026824,44415.16748566749
1761351652,200,,Aggregated,99.700000,99.700000,6,8,14,48,5000,10000,10000,10000,10000,10000,10000,2539,2314,6,1050.7959651468411,2.7392000192776322,10093.784100026824,42723.53721937771
1761351653,200,,Aggregated,99.900000,99.900000,6,8,13,47,4800,10000,10000,10000,10000,10000,10000,2641,2416,6,1010.6467862961026,2.5542000075802207,10093.784100026824,41078.75009466111
1761351654,200,,Aggregated,99.400000,99.400000,6,7,12,46,4300,10000,10000,10000,10000,10000,10000,2742,2517,6,973.7781989817402,2.5542000075802207,10093.784100026824,39570.690007293946
1761351655,200,,Aggregated,99.500000,99.500000,6,7,11,45,3800,10000,10000,10000,10000,10000,10000,2848,2623,6,937.9518615547322,2.299599931575358,10093.784100026824,38102.92661516854
1761351656,200,,Aggregated,99.400000,99.400000,6,7,11,44,3600,10000,10000,10000,10000,10000,10000,2939,2714,6,909.2271034052839,2.2543000523000956,10093.784100026824,36927.37495746853
1761351657,200,,Aggregated,99.200000,99.200000,6,7,10,41,2800,10000,10000,10000,10000,10000,10000,3040,2815,6,879.4165597396051,2.2543000523000956,10093.784100026824,35704.97138157895
1761351658,200,,Aggregated,99.000000,99.000000,6,7,10,34,1900,10000,10000,10000,10000,10000,10000,3141,2916,6,851.4729466757982,2.2543000523000956,10093.784100026824,34561.27666348297
1761351659,200,,Aggregated,98.600000,98.600000,6,7,10,31,730,10000,10000,10000,10000,10000,10000,3247,3022,6,824.0272823245685,2.2543000523000956,10093.784100026824,33437.508469356326
1761351660,200,,Aggregated,98.700000,98.700000,6,7,9,28,92,10000,10000,10000,10000,10000,10000,3329,3104,6,803.9793504680263,2.2543000523000956,10093.784100026824,32617.23760889156
1761351661,200,,Aggregated,99.200000,99.200000,6,7,9,22,65,10000,10000,10000,10000,10000,10000,3440,3215,6,778.3582856999791,2.2543000523000956,10093.784100026824,31569.2
1761351662,200,,Aggregated,99.000000,99.000000,6,7,9,18,63,10000,10000,10000,10000,10000,10000,3539,3314,6,756.8651689199718,2.2543000523000956,10093.784100026824,30689.914382593954
1761351663,200,,Aggregated,98.600000,98.600000,6,7,9,17,62,10000,10000,10000,10000,10000,10000,3643,3418,6,735.6279783990467,2.2543000523000956,10093.784100026824,29817.553939061214
1761351664,200,,Aggregated,97.500000,97.500000,6,7,9,16,61,10000,10000,10000,10000,10000,10000,3737,3512,6,717.4210147196671,2.2543000523000956,10093.784100026824,29070.865935242175
1761351665,200,,Aggregated,99.200000,99.200000,6,7,9,15,60,10000,10000,10000,10000,10000,10000,3834,3609,6,699.4898803357835,2.2543000523000956,10093.784100026824,28338.924882629108
1761351666,200,,Aggregated,99.500000,99.500000,6,7,9,14,58,10000,10000,10000,10000,10000,10000,3942,3717,6,680.5502668205971,2.1244999952614307,10093.784100026824,27566.33460172501
1761351667,200,,Aggregated,99.200000,99.200000,6,7,9,13,57,9600,10000,10000,10000,10000,10000,4052,3827,6,662.334862637451,2.1244999952614307,10093.784100026824,26821.647581441262
1761351668,200,,Aggregated,97.600000,97.600000,6,7,8,13,57,8700,10000,10000,10000,10000,10000,4131,3906,6,649.8046304784395,2.1244999952614307,10093.784100026824,26311.42749939482
1761351669,200,,Aggregated,98.800000,98.800000,6,7,8,12,56,8300,10000,10000,10000,10000,10000,4241,4016,6,633.1993192188085,2.1244999952614307,10093.784100026824,25632.520631926433
1761351670,200,,Aggregated,100.600000,100.600000,6,7,8,12,56,8100,10000,10000,10000,10000,10000,4338,4113,6,619.2095411263849,2.1244999952614307,10093.784100026824,25062.515214384508
1761351671,200,,Aggregated,98.300000,98.300000,6,7,8,11,55,7700,10000,10000,10000,10000,10000,4447,4222,6,604.2102520139796,2.1244999952614307,10093.784100026824,24451.656622442097
1761351672,200,,Aggregated,98.100000,98.100000,5,7,8,11,55,7300,10000,10000,10000,10000,10000,4547,4322,5,591.1452033662634,2.1244999952614307,10093.784100026824,23916.88805806026
1761351673,200,,Aggregated,99.100000,99.100000,5,7,8,11,55,7000,10000,10000,10000,10000,10000,4647,4422,5,578.6549347765565,2.1244999952614307,10093.784100026824,23405.107165913494
1761351674,200,,Aggregated,100.600000,100.600000,5,7,8,10,54,6300,10000,10000,10000,10000,10000,4753,4528,5,565.9318900287587,2.1244999952614307,10093.784100026824,22886.231011992426
1761351675,200,,Aggregated,99.800000,99.800000,5,7,8,10,54,6100,10000,10000,10000,10000,10000,4853,4628,5,554.4856227913971,2.1244999952614307,10093.784100026824,22417.409437461363
1761351676,200,,Aggregated,99.700000,99.700000,5,7,8,10,54,5600,10000,10000,10000,10000,10000,4942,4717,5,544.6451309401396,2.1244999952614307,10093.784100026824,22016.201537838933
1761351677,200,,Aggregated,100.300000,100.300000,5,7,8,10,54,5100,10000,10000,10000,10000,10000,5048,4823,5,533.4014658490389,2.1244999952614307,10093.784100026824,21556.782884310618
1761351678,200,,Aggregated,101.000000,101.000000,5,6,8,9,53,5000,10000,10000,10000,10000,10000,5146,4921,5,523.435145201273,2.1244999952614307,10093.784100026824,21148.846482705012
1761351679,200,,Aggregated,99.700000,99.700000,5,6,8,9,53,4800,10000,10000,10000,10000,10000,5253,5028,5,512.9279423958363,2.1244999952614307,10093.784100026824,20720.89834380354
1761351681,200,,Aggregated,98.800000,98.800000,5,6,8,9,53,4300,10000,10000,10000,10000,10000,5344,5119,5,504.359274121581,2.1244999952614307,10093.784100026824,20370.400261976047
1761351682,200,,Aggregated,100.900000,100.900000,5,6,8,9,53,4300,10000,10000,10000,10000,10000,5455,5230,5,494.3168345014168,2.1244999952614307,10093.784100026824,19958.63061411549
1761351683,200,,Aggregated,100.000000,100.000000,5,6,8,9,53,4300,10000,10000,10000,10000,10000,5551,5326,5,485.8862274372984,2.1244999952614307,10093.784100026824,19615.926139434338
