Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1761350073,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1761350074,10,,Aggregated,0.000000,0.000000,900,910,910,950,950,950,950,950,950,950,950,10,0,860.0,639.7490900242701,17.938800039701164,951.3715000357479,922720.8
1761350075,20,,Aggregated,0.000000,0.000000,610,670,860,900,910,950,950,950,950,950,950,21,0,610.0,433.4196714418275,5.463199922814965,951.3715000357479,690570.1904761905
1761350076,40,,Aggregated,3.000000,0.000000,31,630,810,860,910,950,990,990,990,990,990,34,0,27,327.15850294334814,5.463199922814965,994.4989000214264,504217.32352941175
1761350077,50,,Aggregated,8.000000,0.000000,34,630,820,900,990,1100,1300,1300,1300,1300,1300,46,0,31,352.580482613437,5.463199922814965,1293.4916999656707,487382.0652173913
1761350078,60,,Aggregated,9.000000,0.000000,50,610,850,900,1000,1300,1700,1700,1700,1700,1700,59,0,50,388.58359153145705,5.463199922814965,1740.835899952799,424789.3898305085
1761350079,70,,Aggregated,10.000000,0.000000,170,820,950,1000,1900,2700,3000,3000,3000,3000,3000,71,0,170.0,630.0609845169623,5.463199922814965,2980.913700070232,445896.1267605634
1761350080,80,,Aggregated,10.800000,0.000000,200,900,1300,1600,1900,3000,3200,3400,3400,3400,3400,83,0,200.0,759.5175602515396,5.463199922814965,3384.174400009215,429137.7469879518
1761350081,90,,Aggregated,10.166667,0.000000,210,950,1500,1900,3000,3300,3900,4000,4000,4000,4000,93,0,210.0,889.2796129083401,5.463199922814965,3958.0073999240994,439750.0430107527
1761350082,100,,Aggregated,10.571429,0.000000,590,1100,1900,2300,3300,4000,4100,4400,4600,4600,4600,107,0,590.0,1093.1348915942988,5.463199922814965,4573.322999989614,456212.07476635516
1761350083,100,,Aggregated,10.875000,0.000000,590,1300,1900,2700,3800,4100,4600,4800,5100,5100,5100,113,0,590.0,1161.3155690318517,5.463199922814965,5056.667600059882,467032.7522123894
1761350084,100,,Aggregated,11.222222,0.000000,850,1900,3100,3900,4400,4800,5400,5500,5700,5700,5700,133,0,850.0,1578.9403338414177,5.463199922814965,5722.050299984403,446445.037593985
1761350085,100,,Aggregated,10.900000,0.000000,910,2700,3900,4200,4500,5300,5900,6100,6500,6500,6500,146,0,900.0,1789.2187465833858,5.463199922814965,6456.059099989943,442869.5684931507
1761350086,100,,Aggregated,11.000000,0.000000,1300,3800,4300,4500,5200,5900,6500,6600,6600,6600,6600,171,0,1300.0,2160.8224456199873,5.463199922814965,6566.281700041145,424463.7953216374
1761350087,100,,Aggregated,11.800000,0.000000,1400,4000,4400,4700,5300,6300,6500,6600,6600,6600,6600,177,0,1400.0,2257.6352339040614,5.463199922814965,6566.281700041145,432447.74011299433
1761350088,100,,Aggregated,11.900000,0.000000,1700,4200,4700,5000,6000,6600,7000,7100,7100,7100,7100,193,0,1700.0,2448.00143990089,5.463199922814965,7127.276299986988,444480.32642487047
1761350089,100,,Aggregated,13.200000,0.000000,1700,4200,4800,5100,6300,6600,7100,7200,7500,7500,7500,203,0,1700.0,2529.1232871960647,5.463199922814965,7458.545699948445,442105.51231527096
1761350090,100,,Aggregated,12.500000,0.000000,1900,4300,5000,5500,6500,7100,7700,8100,8300,8300,8300,216,0,1900.0,2737.6911625027856,5.463199922814965,8299.0425999742,446062.22222222225
1761350091,100,,Aggregated,13.200000,0.000000,1900,4400,5200,6000,6500,7100,8100,8300,8800,8800,8800,229,0,1900.0,2827.447371618867,5.463199922814965,8811.726900050417,438050.43231441046
1761350092,100,,Aggregated,12.900000,0.000000,2700,4700,5400,6000,6600,7700,8400,8800,9100,9100,9100,238,0,2300.0,2944.7502911794236,5.463199922814965,9133.340100059286,443679.32352941175
1761350093,100,,Aggregated,13.000000,0.000000,2900,4800,5800,6100,7000,8200,8800,8800,9100,9100,9100,246,0,2700.0,3057.842589433521,5.463199922814965,9133.340100059286,461454.581300813
1761350094,100,,Aggregated,13.000000,0.000000,3000,4800,5900,6300,7200,8200,8800,8800,9100,9100,9100,253,0,3000.0,3130.5706221371033,5.463199922814965,9133.340100059286,469569.185770751
1761350095,100,,Aggregated,13.100000,0.000000,3300,5100,6200,6500,7900,8400,8800,9000,9100,9100,9100,267,0,3300.0,3388.995010488621,5.463199922814965,9133.340100059286,469681.872659176
1761350096,100,,Aggregated,13.400000,0.000000,4000,5400,6300,6800,8100,8600,9100,9200,9600,9600,9600,276,0,3900.0,3553.9708858709346,5.463199922814965,9564.306500018574,473507.1811594203
1761350097,100,,Aggregated,11.900000,0.000000,4100,5900,6500,7200,8200,8800,9600,10000,10000,10000,10000,288,1,4100.0,3687.52126284744,5.463199922814965,10042.793000000529,472130.43402777775
1761350098,100,,Aggregated,12.100000,0.000000,4100,5900,6500,7300,8300,9100,9800,10000,10000,10000,10000,297,1,4100.0,3708.4249037032578,5.463199922814965,10042.793000000529,475624.01683501684
1761350099,100,,Aggregated,10.500000,0.000000,4200,6000,6800,7700,8600,9700,9900,10000,10000,10000,10000,307,4,4200.0,3868.078661888401,5.463199922814965,10042.793000000529,477347.2475570033
1761350101,100,,Aggregated,10.900000,0.100000,4300,6300,7500,7800,8800,9900,10000,10000,10000,10000,10000,319,11,4300.0,4074.339889967595,5.463199922814965,10042.793000000529,459397.09404388716
1761350102,100,,Aggregated,10.400000,0.400000,4300,6300,7600,8100,9000,9900,10000,10000,10000,10000,10000,328,14,4300.0,4155.295048169536,5.463199922814965,10042.793000000529,446799.3323170732
1761350103,100,,Aggregated,10.400000,0.400000,4400,6500,7700,8200,9500,10000,10000,10000,10000,10000,10000,341,21,4400.0,4326.982377124664,5.463199922814965,10042.793000000529,429774.1612903226
1761350104,100,,Aggregated,9.500000,1.400000,4700,6600,8000,8300,9700,10000,10000,10000,10000,10000,10000,355,25,4700.0,4410.466246196712,5.463199922814965,10042.793000000529,412838.3295774648
1761350105,100,,Aggregated,9.500000,1.400000,4700,6800,8100,8400,9800,10000,10000,10000,10000,10000,10000,365,29,4700.0,4463.342573150533,5.463199922814965,10042.793000000529,401536.1698630137
1761350106,100,,Aggregated,10.700000,2.500000,4900,7200,8100,8400,9800,10000,10000,10000,10000,10000,10000,382,31,4900.0,4561.240688481378,5.463199922814965,10042.793000000529,390598.112565445
1761350107,100,,Aggregated,10.700000,2.500000,4900,7200,8100,8400,9900,10000,10000,10000,10000,10000,10000,394,33,4900.0,4559.954114973623,5.463199922814965,10042.793000000529,385422.8959390863
1761350108,100,,Aggregated,11.400000,3.100000,5100,7300,8100,8400,9900,10000,10000,10000,10000,10000,10000,412,34,5100.0,4664.111882767208,5.463199922814965,10042.793000000529,381426.7087378641
1761350109,100,,Aggregated,11.700000,3.300000,5200,7300,8100,8400,9800,10000,10000,10000,10000,10000,10000,421,34,5200.0,4682.522805225969,5.463199922814965,10042.793000000529,385838.2565320665
1761350110,100,,Aggregated,12.100000,3.300000,5200,7400,8200,8500,9800,10000,10000,10000,10000,10000,10000,431,34,5200.0,4732.225228538316,5.463199922814965,10042.793000000529,392227.89791183296
1761350111,100,,Aggregated,12.100000,3.300000,5400,7400,8200,8500,9800,10000,10000,10000,10000,10000,10000,439,34,5400.0,4753.074374715777,5.463199922814965,10042.793000000529,394122.4965831435
1761350112,100,,Aggregated,12.200000,3.000000,5700,7500,8200,8600,9800,10000,10000,10000,10000,10000,10000,445,34,5700.0,4809.568023820554,5.463199922814965,10042.793000000529,403669.55056179775
1761350113,100,,Aggregated,12.200000,3.000000,6000,7500,8200,8600,9800,10000,10000,10000,10000,10000,10000,461,34,6000.0,4899.956896530167,5.463199922814965,10042.793000000529,401143.262472885
1761350114,100,,Aggregated,11.700000,2.000000,6000,7500,8200,8700,9800,10000,10000,10000,10000,10000,10000,474,34,6000.0,4940.191486287952,5.463199922814965,10042.793000000529,404102.64978902956
1761350115,100,,Aggregated,11.700000,2.000000,6100,7500,8300,8700,9700,10000,10000,10000,10000,10000,10000,489,34,6100.0,4954.118886708514,5.463199922814965,10042.793000000529,405245.10429447854
1761350116,100,,Aggregated,11.900000,0.900000,6300,7500,8300,8700,9700,10000,10000,10000,10000,10000,10000,501,34,6300.0,4978.941200001067,5.463199922814965,10042.793000000529,408750.9161676647
1761350117,100,,Aggregated,12.400000,0.500000,6300,7500,8300,8800,9700,10000,10000,10000,10000,10000,10000,514,34,6300.0,5022.512434826165,5.463199922814965,10042.793000000529,411293.46692607005
1761350118,100,,Aggregated,11.500000,0.300000,6300,7600,8400,8800,9700,10000,10000,10000,10000,10000,10000,520,34,6300.0,5046.29075634741,5.463199922814965,10042.793000000529,414187.1923076923
1761350119,100,,Aggregated,11.600000,0.100000,6400,7700,8400,8800,9700,10000,10000,10000,10000,10000,10000,528,34,6400.0,5074.641122728336,5.463199922814965,10042.793000000529,420453.54734848486
1761350120,100,,Aggregated,11.000000,0.000000,6500,7700,8400,8900,9700,10000,10000,10000,10000,10000,10000,550,36,6500.0,5156.197544183286,5.463199922814965,10042.793000000529,413275.1345454545
1761350121,100,,Aggregated,10.700000,0.000000,6500,7700,8400,8900,9800,10000,10000,10000,10000,10000,10000,561,41,6500.0,5167.350205705491,5.463199922814965,10042.793000000529,405178.54901960783
1761350122,100,,Aggregated,11.900000,0.000000,6500,7700,8400,8900,9800,10000,10000,10000,10000,10000,10000,570,41,6500.0,5165.225324562644,5.463199922814965,10042.793000000529,405756.7298245614
1761350123,100,,Aggregated,11.800000,0.600000,6500,7700,8400,8900,9700,10000,10000,10000,10000,10000,10000,578,41,6500.0,5188.392394984256,5.463199922814965,10042.793000000529,409310.0103806228
1761350124,100,,Aggregated,12.500000,0.700000,6600,7700,8400,8800,9700,10000,10000,10000,10000,10000,10000,585,41,6600.0,5212.766069232717,5.463199922814965,10042.793000000529,415736.1606837607
1761350125,100,,Aggregated,11.600000,0.700000,6600,7800,8500,8900,9700,10000,10000,10000,10000,10000,10000,599,41,6600.0,5232.507035394513,5.463199922814965,10042.793000000529,417083.8046744574
1761350126,100,,Aggregated,11.100000,0.700000,6700,7800,8500,8900,9700,10000,10000,10000,10000,10000,10000,608,42,6600.0,5258.929022205656,5.463199922814965,10042.793000000529,417449.72861842107
1761350127,100,,Aggregated,10.700000,0.700000,6800,7900,8500,8900,9800,10000,10000,10000,10000,10000,10000,621,45,6800.0,5312.56022963121,5.463199922814965,10042.793000000529,417248.78904991946
1761350128,100,,Aggregated,10.700000,0.800000,6800,7900,8600,9000,9800,10000,10000,10000,10000,10000,10000,630,47,6800.0,5339.410356192162,5.463199922814965,10042.793000000529,415497.67619047617
1761350129,100,,Aggregated,10.800000,1.100000,6900,8000,8600,9100,9900,10000,10000,10000,10000,10000,10000,645,50,6900.0,5389.331146513198,5.463199922814965,10042.793000000529,416111.52248062013
1761350130,100,,Aggregated,10.800000,1.300000,6900,8100,8600,9100,9900,10000,10000,10000,10000,10000,10000,658,52,6900.0,5404.379546202473,5.463199922814965,10042.793000000529,409910.1595744681
1761350131,100,,Aggregated,11.500000,1.300000,7000,8100,8700,9100,9900,10000,10000,10000,10000,10000,10000,670,56,7000.0,5457.943143584042,5.463199922814965,10042.793000000529,406529.1373134328
1761350132,100,,Aggregated,10.800000,1.800000,7000,8200,8700,9100,10000,10000,10000,10000,10000,10000,10000,676,60,7000.0,5498.087500889866,5.463199922814965,10042.793000000529,406844.8343195266
1761350133,100,,Aggregated,10.900000,1.500000,7000,8200,8800,9200,10000,10000,10000,10000,10000,10000,10000,689,66,7000.0,5558.304491439187,5.463199922814965,10042.793000000529,399172.5457184325
